0,1,2,3,4,5,6,7,8,9,10,11,12,label
0,0,0,0,0,0,0,84,6,36,7,46,3488,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,84,6,36,7,46,3488,8,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,0,12,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,12,5,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,12,5,143,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,12,5,143,3489,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,12,5,143,3489,254,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,12,5,143,3489,254,6,[0. 0. 1. ... 0. 0. 0.]
0,0,0,0,0,0,12,5,143,3489,254,6,2,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,12,5,143,3489,254,6,2,18,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,0,37,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,37,5,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,37,5,143,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,37,5,143,105,[0. 1. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,37,5,143,105,1,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,37,5,143,105,1,3490,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,0,84,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,84,6,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,84,6,36,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,84,6,36,1701,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,84,6,36,1701,8,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,84,6,36,1701,8,22,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,84,6,36,1701,8,22,6,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,84,6,36,1701,8,22,6,36,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,0,12,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,12,9,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,12,9,67,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,12,9,67,1702,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,12,9,67,1702,6,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,12,9,67,1702,6,7,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,12,9,67,1702,6,7,3492,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,12,9,67,1702,6,7,3492,3,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,12,9,67,1702,6,7,3492,3,136,[0. 0. 0. ... 0. 0. 0.]
0,0,0,12,9,67,1702,6,7,3492,3,136,211,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,0,84,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,84,220,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,84,220,265,[0. 0. 1. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,84,220,265,2,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,0,12,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,12,27,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,12,27,6,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,12,27,6,3493,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,0,552,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,552,1703,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,552,1703,3494,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,552,1703,3494,159,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,552,1703,3494,159,52,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,552,1703,3494,159,52,3495,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,552,1703,3494,159,52,3495,1487,[0. 0. 1. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,0,552,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,552,43,[0. 1. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,552,43,1,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,552,43,1,3496,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,552,43,1,3496,3497,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,552,43,1,3496,3497,156,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,552,43,1,3496,3497,156,3498,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,552,43,1,3496,3497,156,3498,20,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,0,3499,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,3499,229,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,3499,229,430,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,3499,229,430,392,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,0,3500,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,3500,319,[0. 0. 1. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,3500,319,2,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,3500,319,2,110,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,0,3502,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,3502,504,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,3502,504,296,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,3502,504,296,32,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,3502,504,296,32,1704,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,0,42,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,42,3503,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,42,3503,541,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,42,3503,541,4,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,42,3503,541,4,3504,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,42,3503,541,4,3504,1705,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,0,17,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,17,3505,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,17,3505,3506,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,17,3505,3506,748,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,17,3505,3506,748,1636,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,17,3505,3506,748,1636,748,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,0,52,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,52,632,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,52,632,3508,[0. 0. 1. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,52,632,3508,2,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,52,632,3508,2,3509,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,0,35,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,35,583,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,35,583,137,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,35,583,137,3511,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,0,1676,[0. 1. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,1676,1,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,1676,1,560,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,1676,1,560,10,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,1676,1,560,10,15,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,0,12,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,12,25,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,12,25,3513,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,12,25,3513,28,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,12,25,3513,28,210,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,12,25,3513,28,210,1275,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,12,25,3513,28,210,1275,1707,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,12,25,3513,28,210,1275,1707,1138,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,0,3514,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,3514,1101,[0. 1. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,3514,1101,1,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,3514,1101,1,1187,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,3514,1101,1,1187,13,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,3514,1101,1,1187,13,3515,[0. 0. 1. ... 0. 0. 0.]
0,0,0,0,0,0,3514,1101,1,1187,13,3515,2,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,3514,1101,1,1187,13,3515,2,510,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,3514,1101,1,1187,13,3515,2,510,10,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,0,3516,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,3516,6,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,3516,6,40,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,3516,6,40,105,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,3516,6,40,105,553,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,3516,6,40,105,553,53,[0. 1. 0. ... 0. 0. 0.]
0,0,0,0,0,0,3516,6,40,105,553,53,1,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,3516,6,40,105,553,53,1,3517,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,3516,6,40,105,553,53,1,3517,3518,[0. 1. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,0,69,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,69,4,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,69,4,3519,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,0,84,[0. 1. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,84,1,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,84,1,30,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,0,12,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,12,24,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,12,24,3520,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,12,24,3520,17,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,12,24,3520,17,526,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,0,74,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,74,53,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,74,53,1663,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,74,53,1663,8,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,0,100,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,100,79,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,100,79,195,[0. 1. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,100,79,195,1,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,0,30,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,30,79,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,30,79,21,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,30,79,21,106,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,30,79,21,106,437,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,0,38,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,38,866,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,38,866,866,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,0,940,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,940,45,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,0,12,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,12,77,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,12,77,50,[0. 1. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,12,77,50,1,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,12,77,50,1,3521,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,12,77,50,1,3521,197,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,12,77,50,1,3521,197,101,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,0,1,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,1,3522,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,1,3522,3523,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,0,20,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,20,106,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,20,106,82,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,20,106,82,257,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,20,106,82,257,237,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,20,106,82,257,237,106,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,20,106,82,257,237,106,82,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,0,27,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,27,3524,[0. 1. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,27,3524,1,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,27,3524,1,170,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,0,67,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,67,14,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,67,14,16,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,67,14,16,73,[0. 0. 1. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,67,14,16,73,2,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,67,14,16,73,2,7,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,67,14,16,73,2,7,3525,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,67,14,16,73,2,7,3525,4,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,67,14,16,73,2,7,3525,4,3526,[0. 0. 0. ... 0. 0. 0.]
0,0,0,67,14,16,73,2,7,3525,4,3526,37,[0. 1. 0. ... 0. 0. 0.]
0,0,67,14,16,73,2,7,3525,4,3526,37,1,[0. 0. 0. ... 0. 0. 0.]
0,67,14,16,73,2,7,3525,4,3526,37,1,272,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,0,8,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,8,547,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,8,547,849,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,8,547,849,3527,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,8,547,849,3527,17,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,8,547,849,3527,17,21,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,8,547,849,3527,17,21,17,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,8,547,849,3527,17,21,17,177,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,0,3529,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,3529,35,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,3529,35,8,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,3529,35,8,3530,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,3529,35,8,3530,1280,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,3529,35,8,3530,1280,378,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,3529,35,8,3530,1280,378,21,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,3529,35,8,3530,1280,378,21,7,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,3529,35,8,3530,1280,378,21,7,1503,[0. 0. 0. ... 0. 0. 0.]
0,0,0,3529,35,8,3530,1280,378,21,7,1503,10,[0. 0. 0. ... 0. 0. 0.]
0,0,3529,35,8,3530,1280,378,21,7,1503,10,7,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,0,4,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,4,217,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,0,48,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,48,673,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,48,673,7,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,0,12,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,12,7,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,12,7,421,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,12,7,421,103,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,0,20,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,20,42,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,20,42,344,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,20,42,344,65,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,20,42,344,65,60,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,20,42,344,65,60,3533,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,0,16,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,16,3534,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,16,3534,3535,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,16,3534,3535,59,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,16,3534,3535,59,4,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,16,3534,3535,59,4,1709,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,0,2,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,2,51,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,2,51,3536,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,0,7,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,7,345,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,7,345,345,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,0,383,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,383,6,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,383,6,146,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,383,6,146,29,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,0,12,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,12,60,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,12,60,46,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,12,60,46,120,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,12,60,46,120,81,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,12,60,46,120,81,136,[0. 1. 0. ... 0. 0. 0.]
0,0,0,0,0,0,12,60,46,120,81,136,1,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,12,60,46,120,81,136,1,3539,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,12,60,46,120,81,136,1,3539,314,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,0,7,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,7,446,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,7,446,3540,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,7,446,3540,1139,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,0,383,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,383,345,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,383,345,64,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,383,345,64,8,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,0,12,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,12,96,[0. 1. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,12,96,1,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,12,96,1,1353,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,12,96,1,1353,4,[0. 1. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,12,96,1,1353,4,1,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,0,383,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,383,5,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,383,5,76,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,383,5,76,345,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,383,5,76,345,64,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,383,5,76,345,64,513,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,0,57,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,57,343,[0. 0. 1. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,57,343,2,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,0,12,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,12,60,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,12,60,341,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,12,60,341,43,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,12,60,341,43,106,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,12,60,341,43,106,3543,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,12,60,341,43,106,3543,43,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,12,60,341,43,106,3543,43,3544,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,0,20,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,20,37,[0. 1. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,20,37,1,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,20,37,1,30,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,20,37,1,30,61,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,20,37,1,30,61,14,[0. 1. 0. ... 0. 0. 0.]
0,0,0,0,0,0,20,37,1,30,61,14,1,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,0,77,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,0,77,39,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,0,77,39,1680,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,0,77,39,1680,25,[0. 0. 0. ... 0. 0. 0.]
0,0,0,0,0,0,0,0,77,39,1680,25,1034,[0. 0. 0. ... 0. 0. 0.]
